member_id,first_name,last_name,join_date,city,state,credit_score,email,phone,account_status
MBR-000678,Emily,Rivera,11/10/2011,Grapevine,TX,820.0,emily.rivera572@gmail.com,(682)775-4373,Active
MBR-000679,Gary,Miller,08/20/2017,Cleburne,TX,754.0,gary.miller834@gmail.com,(214)878-6108,Active
MBR-000680,Laura,Flores,07/08/2021,Cleburne,TX,781.0,laura.flores799@gmail.com,(817)384-7931,Active
MBR-000681,Donald,Johnson,05/03/2020,Granbury,TX,737.0,donald.johnson274@yahoo.com,(972)460-5351,Active
MBR-000682,Jeffrey,Moore,04/18/2018,Denton,TX,589.0,jeffrey.moore51@gmail.com,(972)298-5816,Active
MBR-000683,Ashley,Davis,12/04/2014,Denton,TX,638.0,ashley.davis55@gmail.com,(214)344-2078,Active
MBR-000684,Paul,Young,08/13/2014,Granbury,TX,719.0,paul.young805@yahoo.com,(214)822-5718,Inactive
MBR-000685,Donald,Hernandez,01/25/2017,Dallas,TX,582.0,,(972)245-1208,Active
MBR-000686,Mary,  Hill,11/24/2017,North Richland Hills,TX,737.0,mary.hill598@yahoo.com,(682)583-2792,Active
MBR-000687,Richard,Miller,10/31/2016,Southlake,TX,660.0,richard.miller464@gmail.com,(214)658-5216,Active
MBR-000688,Scott,Walker,07/12/2012,Burleson,TX,650.0,scott.walker703@gmail.com,(817)251-7722,Closed
MBR-000689,George,Wilson,01/02/2012,Cleburne,TX,736.0,george.wilson943@gmail.com,(817)380-9927,Inactive
MBR-000690,Ronald,Nguyen,05/12/2019,Burleson,TX,715.0,ronald.nguyen317@yahoo.com,(214)954-3014,Active
MBR-000691,Charles,Robinson,05/15/2013,Haltom City,TX,651.0,,(682)410-8976,Active
MBR-000692,Donna,Smith,08/27/2019,Grapevine,TX,772.0,donna.smith677@gmail.com,(817)357-3256,Active
MBR-000693,Paul,Martinez,05/31/2014,Hurst,TX,593.0,paul.martinez600@gmail.com,(214)324-1526,Active
MBR-000694,Dorothy,Martin,05/23/2023,Keller,TX,729.0,dorothy.martin178@gmail.com,(214)923-3280,Active
MBR-000695,Cynthia,Wright,02/11/2014,Bedford,TX,727.0,cynthia.wright802@gmail.com,(972)198-3270,Active
MBR-000696,Edward,Robinson,08/15/2010,Watauga,TX,655.0,edward.robinson28@gmail.com,(972)190-3303,Active
MBR-000697,Emily,Brown,10/22/2018,Weatherford,TX,706.0,emily.brown413@gmail.com,(972)926-9487,Active
MBR-000698,Emily,Torres,10/19/2020,Southlake,TX,579.0,emily.torres886@yahoo.com,(817)818-4359,Active
MBR-000699,Donna,Campbell,02/22/2010,North Richland Hills,TX,753.0,donna.campbell639@gmail.com,(817)168-1000,Active
MBR-000700,Ronald,Brown,09/24/2012,Keller,TX,665.0,ronald.brown415@gmail.com,(682)939-4849,Active
MBR-000701,Robert,Lopez,03/06/2013,Mansfield,TX,638.0,robert.lopez175@gmail.com,(682)587-8871,Active
MBR-000702,SUSAN,Robinson,05/09/2019,Hurst,TX,763.0,susan.robinson152@yahoo.com,(972)223-7380,Inactive
MBR-000703,Sarah,Robinson,04/12/2020,Burleson,TX,623.0,sarah.robinson10@gmail.com,(214)612-9244,Active
MBR-000704,Larry,Perez,04/22/2020,Weatherford,TX,567.0,larry.perez286@gmail.com,(214)503-2117,Inactive
MBR-000705,Shirley,  Taylor,11/26/2012,Southlake,TX,555.0,shirley.taylor603@gmail.com,(214)698-7615,Active
MBR-000706,Michelle,Carter,03/12/2015,Mansfield,TX,728.0,michelle.carter108@gmail.com,(682)845-7292,Active
MBR-000707,Melissa,Hill,02/28/2024,Fort Worth,TX,577.0,melissa.hill946@yahoo.com,(817)815-8364,Active
MBR-000708,Betty,Mitchell,08/20/2013,Hurst,TX,820.0,betty.mitchell834@gmail.com,(682)188-1397,Active
MBR-000709,Anna,Jones,08/23/2017,Granbury,TX,513.0,anna.jones699@gmail.com,(972)294-4399,Active
MBR-000710,Jason,Green,06/09/2018,Dallas,TX,815.0,jason.green583@yahoo.com,N/A,Inactive
MBR-000711,Deborah,Rivera,01/10/2018,Dallas,TX,696.0,deborah.rivera894@gmail.com,(214)176-9755,Active
MBR-000712,Joseph,Nguyen,07/25/2020,Burleson,TX,672.0,joseph.nguyen669@yahoo.com,(214)531-5274,Active
MBR-000713,Linda,Thomas,01/26/2021,Dallas,TX,636.0,linda.thomas825@gmail.com,(817)454-2159,Active
MBR-000714,Jennifer,Miller,10/19/2010,North Richland Hills,TX,711.0,jennifer.miller520@yahoo.com,N/A,Active
MBR-000715,Jonathan,Hill,07/05/2018,Fort Worth,TX,676.0,jonathan.hill566@gmail.com,(972)884-7180,Closed
MBR-000716,Melissa,Thompson,05/06/2014,Southlake,TX,768.0,melissa.thompson448@gmail.com,(682)337-2507,Closed
MBR-000717,Mary,Campbell,08/10/2015,Arlington,TX,689.0,mary.campbell79@yahoo.com,(972)284-5630,Active
MBR-000718,Jessica,Nelson,09/22/2011,Dallas,TX,692.0,jessica.nelson257@gmail.com,(682)606-6848,Inactive
MBR-000719,Ashley,King,01/01/2016,Southlake,TX,650.0,ashley.king715@gmail.com,(817)155-6679,Closed
MBR-000720,Sandra,Martin,05/27/2022,Cleburne,TX,675.0,sandra.martin126@yahoo.com,(682)136-4851,Active
MBR-000721,Deborah,Martin,11/24/2011,Arlington,TX,704.0,,(972)607-1308,Active
MBR-000722,Donna,Williams,02/23/2022,Grapevine,TX,543.0,donna.williams960@yahoo.com,(214)948-5301,Active
MBR-000723,Linda,Miller,05/30/2022,Bedford,TX,572.0,linda.miller976@gmail.com,(214)979-9761,Active
MBR-000724,Donald,Rodriguez,05/05/2010,Burleson,TX,739.0,donald.rodriguez819@gmail.com,N/A,Active
MBR-000725,Nicole,  Smith,10/15/2012,Keller,TX,693.0,,N/A,Active
MBR-000726,Edward,Brown,12/31/2022,Dallas,TX,665.0,edward.brown284@gmail.com,(214)165-8216,Active
MBR-000727,Helen,Adams,02/11/2011,Mansfield,TX,681.0,,(682)800-9302,Active
MBR-000728,Steven,Johnson,12/04/2017,Watauga,TX,707.0,steven.johnson736@yahoo.com,(682)458-2788,Inactive
MBR-000729,Rebecca,Jones,05/25/2024,Hurst,TX,636.0,rebecca.jones897@yahoo.com,(817)434-6902,Active
MBR-000730,Jennifer,Jackson,05/14/2013,Benbrook,TX,617.0,jennifer.jackson27@yahoo.com,(682)927-6129,Inactive
MBR-000731,John,Nelson,05/14/2013,Bedford,TX,695.0,john.nelson781@gmail.com,(817)179-4679,Inactive
MBR-000732,Michael,Hill,08/05/2020,Haltom City,TX,601.0,michael.hill533@gmail.com,(214)299-5801,Closed
MBR-000733,Donald,Lewis,03/13/2019,Grapevine,TX,712.0,donald.lewis82@yahoo.com,(817)470-8932,Active
MBR-000734,Edward,Baker,02/12/2023,Weatherford,TX,543.0,edward.baker621@yahoo.com,(214)449-6142,Active
MBR-000735,Nancy,Robinson,05/08/2010,Granbury,TX,762.0,nancy.robinson124@gmail.com,(972)860-2654,Inactive
MBR-000736,Deborah,Ramirez,12/12/2017,Weatherford,TX,717.0,deborah.ramirez412@gmail.com,(682)829-5806,Active
MBR-000737,Amanda,Lewis,03/04/2019,Euless,TX,700.0,amanda.lewis759@gmail.com,(214)875-8816,Active
MBR-000738,James,Nguyen,04/21/2023,Grapevine,TX,758.0,james.nguyen691@gmail.com,(972)428-8185,Active
MBR-000739,Eric,King,01/02/2023,Haltom City,TX,813.0,eric.king865@gmail.com,(214)430-7292,Active
MBR-000740,Eric,Moore,11/25/2022,White Settlement,TX,761.0,eric.moore322@yahoo.com,(214)269-2942,Active
MBR-000741,Susan,Anderson,04/01/2016,Weatherford,TX,532.0,susan.anderson99@yahoo.com,N/A,Active
MBR-000742,Pamela,Ramirez,12/24/2019,Haltom City,TX,577.0,pamela.ramirez130@gmail.com,(214)212-2965,Active
MBR-000743,Amanda,Garcia,12/28/2014,Dallas,TX,630.0,amanda.garcia335@yahoo.com,(214)382-8429,Active
MBR-000744,Eric,Lee,04/09/2014,Watauga,TX,682.0,eric.lee677@gmail.com,(817)749-1130,Active
MBR-000745,NANCY,Campbell,02/21/2021,Keller,TX,721.0,nancy.campbell135@yahoo.com,(817)628-4509,Active
MBR-000746,Timothy,Green,02/05/2023,Mansfield,TX,621.0,timothy.green654@yahoo.com,(682)998-5916,Active
MBR-000747,Emily,Miller,11/29/2014,Denton,TX,694.0,emily.miller987@gmail.com,(214)529-8326,Active
MBR-000748,Thomas,Roberts,11/06/2020,North Richland Hills,TX,619.0,thomas.roberts616@gmail.com,(682)129-5766,Active
MBR-000749,Edward,Sanchez,11/30/2019,Hurst,TX,631.0,edward.sanchez409@yahoo.com,(817)374-8954,Active
MBR-000750,ANTHONY,Roberts,01/10/2024,Denton,TX,567.0,anthony.roberts971@gmail.com,(214)232-9843,Active
MBR-000751,Stephen,Jones,09/09/2024,Arlington,TX,606.0,stephen.jones532@yahoo.com,(682)260-9776,Active
MBR-000752,Ashley,Smith,10/23/2010,Fort Worth,TX,571.0,ashley.smith774@gmail.com,N/A,Active
MBR-000753,Jessica,Harris,09/12/2024,Bedford,TX,601.0,jessica.harris135@gmail.com,(214)982-2391,Active
MBR-000754,Karen,Miller,03/12/2023,Bedford,TX,764.0,karen.miller199@gmail.com,(214)903-6303,Active
MBR-000755,Timothy,Jackson,08/20/2019,Dallas,TX,604.0,timothy.jackson228@gmail.com,N/A,Active
MBR-000756,Anna,Rivera,06/06/2012,Euless,TX,850.0,anna.rivera230@gmail.com,(817)506-4802,Active
MBR-000757,Brenda,Hernandez,08/29/2014,North Richland Hills,TX,719.0,brenda.hernandez608@yahoo.com,(682)512-8758,Active
MBR-000758,Karen,Williams,03/18/2017,Benbrook,TX,694.0,karen.williams614@gmail.com,(817)374-4427,Active
MBR-000759,Angela,Scott,10/30/2011,Denton,TX,611.0,angela.scott436@gmail.com,(972)230-1223,Active
MBR-000760,Lisa,Green,10/07/2021,North Richland Hills,TX,736.0,lisa.green144@gmail.com,(972)508-1151,Active
MBR-000761,Melissa,Torres,08/01/2024,Granbury,TX,633.0,melissa.torres145@yahoo.com,(682)922-7082,Inactive
MBR-000762,Sarah,Hernandez,10/05/2021,North Richland Hills,TX,689.0,sarah.hernandez11@yahoo.com,(682)253-8708,Active
MBR-000763,Linda,Flores,07/06/2020,White Settlement,TX,850.0,linda.flores161@yahoo.com,(682)453-1231,Active
MBR-000764,Stephanie,Taylor,08/02/2022,Watauga,TX,672.0,stephanie.taylor657@gmail.com,(817)706-3497,Active
MBR-000765,DEBORAH,Perez,11/29/2022,Benbrook,TX,771.0,deborah.perez620@yahoo.com,(972)314-3754,Active
MBR-000766,James,Lee,09/30/2011,Arlington,TX,623.0,james.lee141@gmail.com,(972)535-8728,Active
MBR-000767,Donna,King,02/09/2017,Haltom City,TX,677.0,donna.king81@gmail.com,(682)270-5550,Active
MBR-000768,Sharon,Adams,10/23/2017,Granbury,TX,821.0,sharon.adams26@gmail.com,(972)889-6668,Active
MBR-000769,Mary,Gonzalez,12/01/2019,Grapevine,TX,629.0,mary.gonzalez539@yahoo.com,N/A,Active
MBR-000770,Ronald,Williams,09/04/2015,Burleson,TX,824.0,ronald.williams641@yahoo.com,(817)983-8713,Active
MBR-000771,John,White,08/25/2010,White Settlement,TX,736.0,john.white916@gmail.com,(682)991-3156,Inactive
MBR-000772,Kimberly,Gonzalez,09/10/2024,White Settlement,TX,635.0,kimberly.gonzalez756@yahoo.com,(214)826-3772,Inactive
MBR-000773,Linda,Jones,04/30/2014,Haltom City,TX,730.0,linda.jones152@gmail.com,(817)276-8264,Closed
MBR-000774,Donna,Moore,07/29/2022,Grapevine,TX,757.0,donna.moore121@yahoo.com,(817)679-8585,Active
MBR-000775,Lisa,Smith,11/17/2014,Grapevine,TX,729.0,lisa.smith472@yahoo.com,(682)415-4130,Active
MBR-000776,Edward,Anderson,03/23/2014,Burleson,TX,554.0,edward.anderson905@yahoo.com,(214)365-8202,Active
MBR-000777,Lisa,Williams,02/16/2023,Bedford,TX,621.0,lisa.williams160@gmail.com,(682)819-8108,Inactive
MBR-000778,Paul,Garcia,07/06/2021,Cleburne,TX,660.0,paul.garcia265@yahoo.com,(214)132-2889,Active
MBR-000779,John,Lee,05/06/2012,Grapevine,TX,674.0,john.lee891@gmail.com,(682)531-8790,Active
MBR-000780,Robert,Lewis,10/31/2023,Euless,TX,729.0,robert.lewis608@gmail.com,(972)848-7542,Active
MBR-000781,Sandra,Carter,05/16/2021,Denton,TX,694.0,sandra.carter432@gmail.com,(214)691-7565,Active
MBR-000782,Larry,Carter,02/17/2013,Weatherford,TX,573.0,larry.carter680@yahoo.com,(817)192-6067,Active
MBR-000783,Daniel,Martin,11/24/2016,Dallas,TX,,daniel.martin190@yahoo.com,(682)547-2477,Active
MBR-000784,Stephen,Baker,11/03/2018,Cleburne,TX,728.0,stephen.baker935@gmail.com,(972)951-8593,Active
MBR-000785,Andrew,Baker,07/11/2019,White Settlement,TX,724.0,andrew.baker404@gmail.com,(214)600-1440,Active
MBR-000786,Ronald,Jones,06/24/2024,Mansfield,TX,766.0,ronald.jones142@gmail.com,(817)316-5946,Inactive
MBR-000787,John,Taylor,06/17/2019,Granbury,TX,746.0,john.taylor168@yahoo.com,(817)576-2353,Active
MBR-000788,Nicholas,Harris,03/13/2020,Fort Worth,TX,716.0,nicholas.harris498@gmail.com,(972)532-1893,Active
MBR-000789,Jacob,Rivera,07/07/2017,Watauga,TX,674.0,jacob.rivera996@yahoo.com,N/A,Active
MBR-000790,Angela,Flores,03/16/2020,Hurst,TX,547.0,angela.flores50@gmail.com,(817)224-9021,Active
MBR-000791,Patricia,Wright,12/30/2015,Granbury,TX,714.0,patricia.wright301@yahoo.com,(817)557-6318,Active
MBR-000792,Jonathan,Miller,10/29/2012,Weatherford,TX,696.0,jonathan.miller649@gmail.com,(214)453-8504,Active
MBR-000793,Elizabeth,Lee,05/12/2018,Arlington,TX,701.0,elizabeth.lee151@gmail.com,(817)491-9398,Closed
MBR-000794,Steven,Campbell,08/23/2024,Dallas,TX,577.0,steven.campbell857@gmail.com,(817)912-4139,Active
MBR-000795,Pamela,Walker,10/29/2014,Hurst,TX,593.0,pamela.walker282@gmail.com,(682)383-9217,Active
MBR-000796,Rebecca,Nelson,11/29/2012,Burleson,TX,764.0,rebecca.nelson274@gmail.com,(214)199-4626,Active
MBR-000797,Rebecca,Green,05/09/2023,Southlake,TX,676.0,rebecca.green555@yahoo.com,(817)451-6580,Active
MBR-000798,Deborah,Taylor,01/14/2019,Arlington,TX,734.0,deborah.taylor677@gmail.com,(817)746-8971,Active
MBR-000799,Cynthia,Johnson,07/01/2013,White Settlement,TX,682.0,cynthia.johnson599@yahoo.com,(214)678-8070,Active
MBR-000800,Jonathan,Rodriguez,06/28/2018,White Settlement,TX,682.0,jonathan.rodriguez972@gmail.com,(817)505-4576,Closed
MBR-000801,Stephen,Clark,11/23/2017,Cleburne,TX,755.0,stephen.clark429@gmail.com,(214)427-6950,Active
MBR-000802,Mark,  Sanchez,02/05/2021,Euless,TX,638.0,mark.sanchez294@gmail.com,(972)260-3910,Active
MBR-000803,Justin,Adams,05/19/2019,Hurst,TX,687.0,justin.adams421@yahoo.com,(817)733-4673,Active
MBR-000804,Ashley,Hernandez,10/08/2022,North Richland Hills,TX,643.0,ashley.hernandez701@yahoo.com,(214)123-7378,Active
MBR-000805,Betty,Lee,12/22/2012,Keller,TX,645.0,betty.lee67@gmail.com,(682)691-8555,Active
MBR-000806,Nicole,Perez,07/28/2013,Mansfield,TX,655.0,nicole.perez474@gmail.com,(817)107-1529,Closed
MBR-000807,Jonathan,Davis,08/13/2023,Watauga,TX,697.0,jonathan.davis732@yahoo.com,(972)947-1979,Active
MBR-000808,Jeffrey,Ramirez,10/13/2012,Denton,TX,641.0,jeffrey.ramirez150@gmail.com,(817)839-3768,Active
MBR-000809,Elizabeth,Robinson,01/09/2021,Mansfield,TX,780.0,elizabeth.robinson776@yahoo.com,(214)805-8285,Active
MBR-000810,Patricia,Anderson,04/27/2018,Benbrook,TX,608.0,patricia.anderson372@gmail.com,(214)833-3593,Active
MBR-000811,Nicole,  Jackson,08/14/2018,Burleson,TX,665.0,nicole.jackson653@yahoo.com,(682)697-5963,Active
MBR-000812,Lisa,Thompson,06/10/2024,Weatherford,TX,644.0,lisa.thompson602@gmail.com,(214)635-7133,Active
MBR-000813,David,Perez,01/16/2015,Keller,TX,795.0,david.perez212@yahoo.com,(214)723-2959,Inactive
MBR-000814,Shirley,Anderson,07/18/2014,Grapevine,TX,695.0,shirley.anderson681@yahoo.com,(817)437-9313,Active
MBR-000815,Larry,King,07/25/2015,Mansfield,TX,762.0,larry.king263@gmail.com,(682)806-5015,Active
MBR-000816,David,Rodriguez,09/20/2021,Keller,TX,561.0,david.rodriguez63@yahoo.com,(682)699-8819,Active
MBR-000817,William,Walker,06/06/2014,Denton,TX,701.0,william.walker556@gmail.com,(972)407-1157,Active
MBR-000818,Brandon,Carter,03/26/2020,Fort Worth,TX,751.0,brandon.carter258@gmail.com,(214)604-3892,Active
MBR-000819,Brenda,Allen,12/04/2016,Euless,TX,686.0,brenda.allen115@gmail.com,(682)599-1106,Active
MBR-000820,Jeffrey,Perez,04/22/2024,Watauga,TX,765.0,jeffrey.perez843@yahoo.com,(817)881-4797,Active
MBR-000821,Pamela,Baker,06/20/2013,Southlake,TX,638.0,pamela.baker161@yahoo.com,(972)904-3814,Active
MBR-000822,Paul,Anderson,11/24/2015,North Richland Hills,TX,792.0,paul.anderson957@gmail.com,(214)479-3375,Active
MBR-000823,JAMES,Carter,01/24/2019,Arlington,TX,850.0,james.carter992@gmail.com,(682)567-5492,Active
MBR-000824,Timothy,Lee,07/08/2022,Watauga,TX,650.0,timothy.lee757@yahoo.com,(682)732-9240,Active
MBR-000825,Jennifer,Roberts,10/01/2018,North Richland Hills,TX,644.0,jennifer.roberts256@yahoo.com,(972)160-2661,Inactive
MBR-000826,Elizabeth,Lee,04/13/2019,Weatherford,TX,796.0,elizabeth.lee895@yahoo.com,(214)687-4276,Active
MBR-000827,Robert,Rodriguez,07/12/2011,Southlake,TX,806.0,robert.rodriguez981@gmail.com,(972)865-4519,Active
MBR-000828,Robert,Rodriguez,09/03/2012,Hurst,TX,638.0,robert.rodriguez438@yahoo.com,(972)917-1786,Closed
MBR-000829,Michelle,Wright,01/13/2021,Keller,TX,646.0,michelle.wright589@yahoo.com,(817)852-2237,Active
MBR-000830,Cynthia,Flores,08/01/2024,Cleburne,TX,657.0,cynthia.flores770@yahoo.com,(972)937-5536,Active
MBR-000831,RYAN,King,09/13/2019,Fort Worth,TX,572.0,ryan.king412@gmail.com,(817)738-7388,Active
MBR-000832,Ryan,Adams,06/30/2014,Benbrook,TX,606.0,,(682)293-3429,Active
MBR-000833,David,Lee,01/27/2017,Mansfield,TX,599.0,david.lee674@yahoo.com,(214)267-7951,Closed
MBR-000834,Jessica,Harris,07/28/2010,Euless,TX,618.0,jessica.harris889@gmail.com,(682)489-1806,Active
MBR-000835,Justin,Campbell,08/02/2021,Denton,TX,677.0,justin.campbell167@gmail.com,(817)600-6871,Active
MBR-000836,Joseph,Robinson,05/13/2010,Fort Worth,TX,698.0,joseph.robinson390@gmail.com,(972)978-2639,Closed
MBR-000837,William,Adams,06/08/2024,Bedford,TX,804.0,william.adams897@gmail.com,N/A,Active
MBR-000838,John,Brown,05/17/2023,Cleburne,TX,600.0,john.brown888@gmail.com,(214)480-7797,Active
MBR-000839,George,Davis,08/23/2013,Fort Worth,TX,758.0,george.davis510@yahoo.com,(972)740-7114,Active
MBR-000840,CHARLES,Clark,01/16/2011,Watauga,TX,662.0,charles.clark387@gmail.com,(682)261-2640,Closed
MBR-000841,Jonathan,Lewis,01/06/2013,White Settlement,TX,676.0,jonathan.lewis829@gmail.com,(214)587-8692,Active
MBR-000842,Amy,Mitchell,10/24/2022,Cleburne,TX,733.0,amy.mitchell129@yahoo.com,(682)924-3336,Active
MBR-000843,Nancy,Campbell,10/02/2016,Southlake,TX,590.0,nancy.campbell728@gmail.com,(214)878-3157,Active
MBR-000844,Michael,Gonzalez,02/01/2014,Fort Worth,TX,710.0,michael.gonzalez147@gmail.com,(682)265-7500,Active
MBR-000845,Laura,Wilson,03/01/2020,White Settlement,TX,693.0,laura.wilson270@gmail.com,(817)862-5576,Inactive
MBR-000846,Stephen,  Robinson,03/01/2012,Southlake,TX,719.0,stephen.robinson782@gmail.com,(817)900-6987,Active
MBR-000847,Emily,Rodriguez,10/18/2017,Keller,TX,703.0,emily.rodriguez464@gmail.com,(817)987-9269,Active
MBR-000848,Betty,Campbell,12/09/2017,Haltom City,TX,850.0,betty.campbell616@gmail.com,(817)919-9735,Active
MBR-000849,Helen,Anderson,05/30/2013,Watauga,TX,628.0,helen.anderson965@gmail.com,(972)978-4312,Inactive
MBR-000850,Cynthia,Lee,01/20/2013,Keller,TX,637.0,cynthia.lee1@yahoo.com,(214)313-2094,Closed
MBR-000851,Ashley,Sanchez,07/30/2013,Hurst,TX,630.0,ashley.sanchez401@gmail.com,(682)954-6741,Closed
MBR-000852,Karen,Wilson,12/12/2019,Weatherford,TX,635.0,karen.wilson689@yahoo.com,(214)111-2921,Inactive
MBR-000853,Anna,Mitchell,09/07/2023,Euless,TX,629.0,anna.mitchell158@yahoo.com,(214)996-5458,Active
MBR-000854,Gary,Carter,07/12/2016,Mansfield,TX,775.0,gary.carter536@yahoo.com,(214)347-9102,Active
MBR-000855,KIMBERLY,Taylor,05/12/2024,Haltom City,TX,793.0,kimberly.taylor337@gmail.com,(214)465-2361,Active
MBR-000856,Gary,Scott,08/10/2023,Benbrook,TX,634.0,gary.scott385@gmail.com,(972)143-2766,Active
MBR-000857,Nicole,Clark,10/31/2018,Arlington,TX,613.0,nicole.clark356@gmail.com,(972)972-8548,Active
MBR-000858,Patricia,Wilson,09/19/2022,Granbury,TX,717.0,patricia.wilson25@gmail.com,(214)201-5788,Active
MBR-000859,Ashley,Moore,01/02/2020,Arlington,TX,635.0,ashley.moore333@gmail.com,(214)887-3631,Active
MBR-000860,Amy,Garcia,06/27/2017,Grapevine,TX,730.0,amy.garcia632@gmail.com,(682)424-6010,Active
MBR-000861,Dorothy,Rivera,11/20/2020,Grapevine,TX,696.0,dorothy.rivera346@gmail.com,(214)872-3608,Active
MBR-000862,Brenda,Wright,12/28/2013,Bedford,TX,558.0,brenda.wright634@gmail.com,(682)195-2483,Active
MBR-000863,Sarah,Harris,04/28/2012,Keller,TX,803.0,sarah.harris629@gmail.com,(817)431-4683,Inactive
MBR-000864,Mark,  Thomas,01/25/2015,Euless,TX,823.0,mark.thomas664@gmail.com,(682)112-5862,Active
MBR-000865,Edward,Lopez,08/19/2021,Benbrook,TX,630.0,edward.lopez410@gmail.com,(972)864-5284,Inactive
MBR-000866,Kenneth,Wright,01/04/2018,Dallas,TX,648.0,kenneth.wright982@gmail.com,(214)980-5045,Active
MBR-000867,Susan,Hill,02/10/2015,Grapevine,TX,702.0,susan.hill735@gmail.com,(682)576-5409,Active
MBR-000868,Brenda,Lewis,07/16/2022,Arlington,TX,706.0,brenda.lewis918@yahoo.com,(682)165-6806,Active
MBR-000869,Sarah,Sanchez,10/29/2014,Euless,TX,732.0,sarah.sanchez318@gmail.com,(214)438-4810,Active
MBR-000870,James,Flores,03/10/2011,Grapevine,TX,840.0,james.flores602@yahoo.com,(817)728-2042,Active
MBR-000871,Nancy,Johnson,07/25/2024,North Richland Hills,TX,665.0,nancy.johnson747@yahoo.com,(817)196-7611,Active
MBR-000872,Richard,Martin,12/19/2017,Granbury,TX,616.0,richard.martin725@gmail.com,(214)611-2486,Active
MBR-000873,Shirley,  Taylor,06/17/2010,White Settlement,TX,569.0,shirley.taylor63@gmail.com,N/A,Active
MBR-000874,Larry,Torres,05/29/2018,Dallas,TX,621.0,larry.torres979@yahoo.com,(972)286-9768,Inactive
MBR-000875,Daniel,Allen,05/04/2013,Euless,TX,677.0,daniel.allen32@gmail.com,(817)926-6106,Active
MBR-000876,Karen,Flores,07/26/2017,Euless,TX,823.0,karen.flores951@gmail.com,(972)902-8338,Active
MBR-000877,Stephanie,Williams,01/14/2018,Arlington,TX,638.0,stephanie.williams939@gmail.com,(972)930-2618,Active
MBR-000878,Anna,Adams,07/05/2014,Keller,TX,697.0,anna.adams329@yahoo.com,(682)399-7984,Active
MBR-000879,Amy,Roberts,06/10/2016,Arlington,TX,678.0,amy.roberts541@gmail.com,(682)191-6031,Active
MBR-000880,Joshua,Harris,03/23/2014,Grapevine,TX,775.0,joshua.harris988@gmail.com,(972)856-9329,Closed
MBR-000881,Mark,Rivera,03/08/2017,Dallas,TX,850.0,mark.rivera732@yahoo.com,(682)684-1255,Active
MBR-000882,Kevin,Lopez,09/30/2018,Mansfield,TX,637.0,kevin.lopez381@gmail.com,(972)145-3554,Inactive
MBR-000883,Donna,Wilson,08/27/2024,Burleson,TX,640.0,donna.wilson420@gmail.com,(972)943-7777,Active
MBR-000883,Donna,Wilson,08/27/2024,Burleson,TX,640.0,donna.wilson420@gmail.com,(972)943-7777,Active
MBR-000884,Jennifer,Hall,01/28/2020,Weatherford,TX,763.0,jennifer.hall679@gmail.com,(817)752-2874,Active
MBR-000885,Ronald,Jackson,01/11/2022,Keller,TX,734.0,ronald.jackson292@gmail.com,(214)211-2956,Active
MBR-000886,John,Walker,09/27/2020,Denton,TX,827.0,john.walker115@yahoo.com,(972)288-2369,Active
MBR-000887,Jennifer,Nelson,04/18/2021,Cleburne,TX,726.0,jennifer.nelson787@yahoo.com,(214)144-1232,Active
MBR-000888,Ronald,Harris,06/08/2013,Keller,TX,651.0,,(682)742-4184,Active
MBR-000889,Christopher,Martinez,04/10/2022,Southlake,TX,727.0,christopher.martinez59@yahoo.com,(817)519-9487,Active
MBR-000890,Sandra,Smith,07/20/2018,Fort Worth,TX,,,(972)887-2960,Active
MBR-000891,Pamela,Adams,08/29/2018,Keller,TX,745.0,pamela.adams703@gmail.com,(972)866-4893,Active
MBR-000892,Jonathan,White,01/08/2015,Weatherford,TX,720.0,,(682)497-5214,Active
MBR-000893,Anna,Anderson,01/09/2019,Weatherford,TX,765.0,anna.anderson861@gmail.com,(682)515-7899,Active
MBR-000894,Sarah,Campbell,11/20/2021,Cleburne,TX,773.0,sarah.campbell252@yahoo.com,(682)682-4188,Active
MBR-000895,Melissa,Adams,11/19/2016,Cleburne,TX,790.0,melissa.adams403@yahoo.com,(817)655-8410,Active
MBR-000896,Christopher,Nelson,08/15/2018,Haltom City,TX,731.0,christopher.nelson443@yahoo.com,(972)124-4382,Active
MBR-000897,Betty,Martinez,03/24/2019,Southlake,TX,666.0,betty.martinez480@yahoo.com,(682)880-8973,Active
MBR-000898,William,Johnson,03/13/2010,Arlington,TX,691.0,william.johnson340@gmail.com,(214)465-4326,Inactive
MBR-000899,Laura,Walker,08/05/2017,Granbury,TX,776.0,laura.walker297@yahoo.com,(682)255-3674,Closed
MBR-000900,Ashley,Davis,04/16/2013,Euless,TX,614.0,,(682)490-8746,Active
MBR-000901,Nancy,Lewis,06/12/2010,North Richland Hills,TX,709.0,nancy.lewis970@gmail.com,(214)447-2392,Closed
MBR-000902,BETTY,Green,03/12/2017,Keller,TX,648.0,betty.green729@gmail.com,(817)463-9105,Active
MBR-000903,Eric,Johnson,12/24/2020,Southlake,TX,682.0,eric.johnson928@yahoo.com,(682)817-6023,Active
MBR-000904,Kevin,Scott,09/15/2010,Weatherford,TX,782.0,kevin.scott893@gmail.com,(817)852-1314,Active
MBR-000905,George,Allen,07/10/2019,Hurst,TX,695.0,george.allen725@yahoo.com,(214)836-5285,Active
MBR-000906,Kenneth,Allen,07/18/2012,Fort Worth,TX,683.0,kenneth.allen831@yahoo.com,(817)348-2219,Active
